csr_id,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,g,target,gender_Cd,Birth_Dt,Age,House_Property_Cd,Marriage_Status_Cd,Year_Income,Is_Bank_Staff_Ind,Initial_Open_Dt,Open_Branch_Id,Open_Org_Id,Close_Dt,Cust_Grade_Cd,Cust_Lev_Cd,Custgrade,LOAN_FLAG,CONTRIB_01_R1M,Loan_Contrib_R1M,CONTRIB_03_R1M,CONTRIB_04_R1M,CONTRIB_00_R1M,CONTRIB_01_R1Y,Loan_Contrib_R1Y,CONTRIB_03_R1Y,CONTRIB_04_R1Y,CONTRIB_00_R1Y,WithdrawOtherbankAmt_R1M,WithdrawLocalbankAmt_R1M,TransferRemitOtherbankAmt_R1M,WithdrawTotalAmt_R1M,EpayAmt_R1M,PosConsumeAmt_R1M,ConsumeTotalAmt_R1M,CreditCardAmt_R1M,TransferLocalbankAmt_R1M,TransferOtherbankAmt_R1M,TransferOtherAmt_R1M,TransferTotalAmt_R1M,OtherAmt_R1M,WithdrawOtherbankCnt_R1M,TransferRemitOtherbankCnt_R1M,WithdrawLocalbankCnt_R1M,WithdrawTotalCnt_R1M,EpayCnt_R1M,PosConsumeCnt_R1M,ConsumeTotalCnt_R1M,CreditCardCnt_R1M,TransferLocalbankCnt_R1M,Other_Bank_CreditCardAmt_R1M,TransferOtherbankCnt_R1M,TransferOtherCnt_R1M,TransferTotalCnt_R1M,OtherCnt_R1M,WithdrawOtherbankAmt_R3M,WithdrawLocalbankAmt_R3M,TransferRemitOtherbankAmt_R3M,WithdrawTotalAmt_R3M,EpayAmt_R3M,PosConsumeAmt_R3M,ConsumeTotalAmt_R3M,CreditCardAmt_R3M,TransferLocalbankAmt_R3M,TransferOtherbankAmt_R3M,TransferOtherAmt_R3M,TransferTotalAmt_R3M,OtherAmt_R3M,WithdrawOtherbankCnt_R3M,TransferRemitOtherbankCnt_R3M,WithdrawLocalbankCnt_R3M,WithdrawTotalCnt_R3M,EpayCnt_R3M,PosConsumeCnt_R3M,ConsumeTotalCnt_R3M,CreditCardCnt_R3M,TransferLocalbankCnt_R3M,Other_Bank_CreditCardAmt_R3M,TransferOtherbankCnt_R3M,TransferOtherCnt_R3M,TransferTotalCnt_R3M,OtherCnt_R3M,Curr_Counter_Sub_Amt_R1M,Curr_Net_Sub_Amt_R1M,Curr_Mobile_Sub_Amt_R1M,Curr_Call_Sub_Amt_R1M,Curr_Sub_Amt_R1M,Curr_Counter_Auto_Amt_R1M,Curr_Net_Auto_Amt_R1M,Curr_Mobile_Auto_Amt_R1M,Curr_Call_Auto_Amt_R1M,Curr_Auto_Amt_R1M,Curr_Counter_Redeem_Amt_R1M,Curr_Net_Redeem_Amt_R1M,Curr_Mobile_Redeem_Amt_R1M,Curr_Call_Redeem_Amt_R1M,Curr_Redeem_Amt_R1M,Curr_Counter_Sub_Cnt_R1M,Curr_Net_Sub_Cnt_R1M,Curr_Mobile_Sub_Cnt_R1M,Curr_Call_Sub_Cnt_R1M,Curr_Sub_Cnt_R1M,Curr_Counter_Auto_Cnt_R1M,Curr_Net_Auto_Cnt_R1M,Curr_Mobile_Auto_Cnt_R1M,Curr_Call_Auto_Cnt_R1M,Curr_Auto_Cnt_R1M,Curr_Counter_Redeem_Cnt_R1M,Curr_Net_Redeem_Cnt_R1M,Curr_Mobile_Redeem_Cnt_R1M,Curr_Call_Redeem_Cnt_R1M,Curr_Redeem_Cnt_R1M,Curr_Counter_Sub_Amt_R3M,Curr_Net_Sub_Amt_R3M,Curr_Mobile_Sub_Amt_R3M,Curr_Call_Sub_Amt_R3M,Curr_Sub_Amt_R3M,Curr_Counter_Auto_Amt_R3M,Curr_Net_Auto_Amt_R3M,Curr_Mobile_Auto_Amt_R3M,Curr_Call_Auto_Amt_R3M,Curr_Auto_Amt_R3M,Curr_Counter_Redeem_Amt_R3M,Curr_Net_Redeem_Amt_R3M,Curr_Mobile_Redeem_Amt_R3M,Curr_Call_Redeem_Amt_R3M,Curr_Redeem_Amt_R3M,Curr_Counter_Sub_Cnt_R3M,Curr_Net_Sub_Cnt_R3M,Curr_Mobile_Sub_Cnt_R3M,Curr_Call_Sub_Cnt_R3M,Curr_Sub_Cnt_R3M,Curr_Counter_Auto_Cnt_R3M,Curr_Net_Auto_Cnt_R3M,Curr_Mobile_Auto_Cnt_R3M,Curr_Call_Auto_Cnt_R3M,Curr_Auto_Cnt_R3M,Curr_Counter_Redeem_Cnt_R3M,Curr_Net_Redeem_Cnt_R3M,Curr_Mobile_Redeem_Cnt_R3M,Curr_Call_Redeem_Cnt_R3M,Curr_Redeem_Cnt_R3M,Pay_Off_MonthTotalAmt_R1M,Pay_Off_MonthTotalCnt_R1M,Pay_Off_MonthTotalAmt_R1Y,Pay_Off_MonthTotalCnt_R1Y,Interbank_Agreed_Remit,Foreign_Exchange,Net_Bank,Bank_Insur_through,Pufa_Gold,Pay_Easy,Agreed_Fixed_Deposit,Timely_Report,Agent_Pay,Fund,Third_Party_Deposit,Weekly_Profit,Special_Financial,Pay_Off,IPO_Train,Mobile_Bank,Bond,Card,LOAN_FLAG1,Fund_AIP_Ind,PBank_Ind,CoBranded_Card_Ind,Weix_Ind,NFC_Ind,Total_Hold_Cnt,Curr_Counter_B2S_Amt_R1M,Curr_Net_B2S_Amt_R1M,Curr_Call_B2S_Amt_R1M,Curr_Sec_B2S_Amt_R1M,Curr_B2S_Amt_R1M,Curr_Counter_S2B_Amt_R1M,Curr_Net_S2B_Amt_R1M,Curr_Call_S2B_Amt_R1M,Curr_Sec_S2B_Amt_R1M,Curr_S2B_Amt_R1M,Curr_S2B_Bal_R1M,Curr_Counter_B2S_Cnt_R1M,Curr_Net_B2S_Cnt_R1M
7829,0,0,0,6,2,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20,43,0,0,0,0,0,0,0,25,0,3,0,39,5,169,2,0,3,0,0,0,0,0,1,0,0,0,33,0,0,0,8,0,0,0,0,0,0,0,1,0,0,20,117,2,feiji,0,F,23Oct1975,41,,0,0,0,11Jun2003,7900,7917,31Dec3000,01,,无等级,0,0.002,0,0,0,0.002,0.021,0,0,0,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,1,0,0,43,9,20,10,24,0,0,0,3,0,0,0,0,0,0,0,0,4,10,22,0,1,1,27,47,2,0,0,0,0,0,0,2,0,0,0,14,6,106,0,0,0,0,0,0,14,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,3,57,1,feiji,0,M,11Nov1986,30,,,0,0,04Jan1900,7600,7602,31Dec3000,02,,无等级,0,0,0,0,-60.924,-60.924,0,0,0,-36.087,-36.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2079,10,0,3,13,1,1,1,0,0,0,0,21,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,18,16,0,0,0,0,0,0,0,0,0,0,25,2,75,2,0,,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,1,0,0,0,0,7,35,1,lvyou,0,F,22Apr1981,35,,,0,0,04Jan1900,9800,9802,31Dec3000,10,,无等级,0,0,0,0,1612.862,1612.862,0,0,0,6613.815,6613.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
9172,0,0,0,23,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,29,1,0,0,0,0,1,0,2,1,3,0,1,0,98,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,110,2,feiji,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,7,0,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,6,16,1,0,0,0,0,0,0,6,0,26,0,4,2,135,0,0,5,0,0,0,0,0,5,0,0,1,5,0,0,2,2,1,0,6,0,31,0,0,0,0,0,42,59,2,JYY,0,F,06Aug1976,40,,0,0,0,28May2010,9400,8101,31Dec3000,06,,无等级,0,4.12,0,0,0,4.12,44.407,0,0,0,44.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
6579,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,tielu,0,M,08Nov1967,49,,2,0,0,25Mar2014,9500,9509,31Dec3000,02,,无等级,0,0.178,0,0,0,0.178,14.157,0,0,0,14.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
5669,9,0,0,10,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,lvyou,0,M,26Feb1979,37,,2,0,0,09Nov2011,9000,9018,31Dec3000,07,,成长,0,3.234,0,0,0,3.234,1038.671,0,280.044,0,1178.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
5620,8,0,2,28,6,3,35,17,0,0,0,4,0,0,0,0,0,0,0,0,1,5,0,35,4,0,30,23,22,0,0,0,0,8,6,16,3,0,29,24,33,141,1,0,2,0,0,0,0,0,0,0,2,0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,85,2,xchen,0,M,04Mar1979,37,,1,0,0,28Sep2011,9300,9302,31Dec3000,02,,无等级,0,0,0,0,0,0,0,0,0,0.386,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
4490,2,0,0,61,8,7,2,3,0,0,0,1,0,0,0,0,0,0,0,0,11,19,3,0,0,0,31,20,0,0,0,0,0,3,0,0,0,52,0,61,11,158,3,0,2,0,0,0,4,0,9,8,0,0,1,0,0,0,17,0,0,0,1,0,0,0,0,0,0,37,55,2,tielu,0,M,13Dec1988,28,,,0,0,04Jan1900,9300,9302,31Dec3000,02,,无等级,0,0,0,0,0.506,0.506,0,0,0,-30.739,-30.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1379,4,0,0,39,3,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,3,0,19,42,0,0,0,0,0,2,1,30,0,0,2,1,0,76,9,0,10,0,0,0,4,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,27,35,2,tielu,0,M,22Jul1990,26,,,0,0,13Jan2016,4500,4502,31Dec3000,02,,无等级,0,0,0,0,-19.041,-19.041,0,0,0,-5.355,-5.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
7226,0,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,10,16,0,0,0,0,0,0,0,28,0,0,0,0,0,112,32,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,20,2,tielu,0,M,11Jun1967,49,,,0,0,04Jan1900,8300,8302,31Dec3000,02,,无等级,0,0,0,0,-7.351,-7.351,0,0,0,-10.002,-10.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
8592,1,0,0,24,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,52,0,0,0,0,0,4,0,37,0,1,0,34,13,78,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,34,83,2,feiji,0,F,16Apr1991,25,,,0,0,26Dec2014,7600,7620,31Dec3000,01,,无等级,0,0.011,0,0,0,0.011,0.12,0,0,0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9379,3,0,0,3,26,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,14,1,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,2,feiji,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7271,12,9,0,51,14,7,7,1,4,2,0,4,0,0,0,0,0,0,0,1,2,2,4,1,0,0,6,6,4,0,0,0,0,5,1,0,0,17,0,11,6,60,44,0,,0,0,0,0,2,4,0,13,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,24,55,1,lvyou,0,M,17Feb1979,37,,2,0,0,21Mar2012,9100,9102,31Dec3000,02,,无等级,0,4.398,0,0,0,4.398,47.808,0,0,0,47.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
3669,3,0,0,9,3,27,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,2,2,32,24,50,22,0,0,0,0,0,0,0,0,1,0,13,27,103,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,85,1,feiji,0,F,18May1979,37,,0,0,0,27Mar2005,9800,9877,31Dec3000,10,,无等级,0,0.001,0,0,50.241,50.242,0.011,0,0,10463.317,10463.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,
2729,1,0,0,20,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,6,7,0,0,0,0,0,1,0,0,1,0,0,75,22,144,1,0,0,0,0,0,1,0,0,1,18,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,67,34,2,JIUDIAN,0,M,17Sep1978,38,,2,0,0,24Aug2006,9300,6701,31Dec3000,02,,无等级,0,0,0,0,13.667,13.667,0,0,0,-5.517,-5.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2484,4,0,0,48,8,0,10,2,4,2,0,6,0,0,0,0,0,0,0,0,0,9,0,50,1,3,13,19,10,0,0,0,0,43,0,4,0,1,0,5,6,129,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,1,0,1,40,89,2,xchen,0,M,21Jan1978,38,,,0,0,04Jan1900,7900,7902,31Dec3000,07,,无等级,0,0,0,0,0,0,0,0,0,2592.481,2592.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
7703,0,0,0,0,0,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,29,0,0,0,3,2,145,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30,2,feiji,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,4,0,0,15,3,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,2,0,0,0,0,0,6,1,1,0,0,0,2,4,82,2,0,0,3,0,0,2,0,0,0,0,0,13,1,0,0,5,0,0,0,0,0,0,0,8,4,0,1,41,2,feiji,0,M,06Apr1973,43,,,0,0,04Jan1900,9100,9102,31Dec3000,07,,无等级,0,0,0,0,186.267,186.267,0,0,0,1791.442,1791.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
8521,28,0,11,60,25,9,5,10,0,0,0,2,0,0,0,0,0,0,0,1,0,0,19,0,0,0,24,15,3,0,0,0,0,6,26,27,3,11,2,31,12,168,6,0,,0,0,0,16,2,1,0,26,1,13,0,0,0,1,0,1,0,0,0,0,0,0,3,1,38,66,1,lvyou,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,51,1,3,145,60,13,24,9,7,6,0,38,0,1,0,0,0,0,1,0,14,22,6,60,6,16,8,29,5,0,0,0,0,35,7,3,4,142,50,61,29,314,124,0,,0,1,0,24,17,19,11,18,0,8,17,2,28,30,3,1,5,2,6,9,1,23,1,3,9,118,1,lvyou,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392,5,0,0,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,2,3,0,0,0,0,0,0,0,0,5,5,0,10,6,33,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,0,9,9,2,xchen,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9170,54,0,0,3,0,0,0,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,36,0,0,0,0,0,0,0,0,2,0,0,0,127,0,0,,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,15,1,lvyou,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,9,0,0,28,0,4,3,5,0,0,0,0,0,2,0,0,3,0,0,0,6,22,4,94,0,1,24,2,1,0,0,0,0,23,2,9,0,11,0,6,0,120,0,0,,0,0,0,7,10,6,0,15,0,19,1,0,0,13,0,0,0,6,0,0,0,6,3,2,9,37,2,lvyou,0,M,27Jun1978,38,,0,0,0,04Jan1900,6100,6102,31Dec3000,01,,无等级,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5053,0,0,0,16,2,1,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,22,62,0,0,0,0,0,1,1,2,0,13,1,43,13,150,0,0,34,0,0,0,6,0,0,0,23,0,9,1,0,0,1,0,0,1,0,0,0,0,0,2,0,26,58,2,JIUDIAN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6460,1,0,0,47,0,42,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,0,24,1,32,54,36,0,0,0,0,0,0,0,0,0,0,15,0,206,0,1,1,0,0,0,8,0,0,0,28,0,17,1,0,0,12,0,0,0,0,0,0,0,0,0,0,43,70,1,feiji,0,F,09Sep1993,23,,,0,0,04Jan1900,4500,4502,31Dec3000,02,,无等级,0,0,0,0,11.431,11.431,0,0,0,9.727,9.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
9480,16,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,4,0,1,0,13,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,lvyou,0,M,06Sep1972,44,,2,0,0,04Jan1900,9000,9002,31Dec3000,06,,无等级,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8261,12,0,0,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,6,1,0,0,0,0,1,1,2,0,0,0,8,4,77,2,0,,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,29,25,2,lvyou,0,F,12Dec1968,48,,2,0,0,28Jan2004,9400,9412,31Dec3000,07,,无等级,0,148.978,0,0,0,148.978,1605.679,0,0,0,1605.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
